,business_id,short_inspect_date,risk_category,short_violation_id,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
4490,13218,20150603,Moderate Risk,103121,0,0,3,0,0,6,0
4491,92749,20170817,Low Risk,103149,0,0,4,0,0,0,0
4492,6009,20171030,Moderate Risk,103116,0,1,0,0,0,0,1
4493,4476,20160307,Moderate Risk,103120,0,0,0,1,0,0,1
4494,83805,20180222,Low Risk,103156,4,0,0,0,0,0,5
4495,5828,20171030,Moderate Risk,103131,0,2,0,0,0,0,0
4496,9436,20150817,Moderate Risk,103124,0,0,0,0,0,1,0
4497,86924,20180123,Moderate Risk,103120,3,0,0,0,0,0,2
4498,71791,20150426,Low Risk,103143,0,0,0,0,0,2,0
4499,89728,20180122,Low Risk,103149,2,0,0,0,0,0,2
4500,63287,20150512,Moderate Risk,103133,0,0,0,7,0,3,0
4501,84922,20151118,Low Risk,103177,0,0,0,0,0,0,1
4502,39706,20150414,Low Risk,103154,0,0,0,0,0,2,2
4503,1135,20171102,Moderate Risk,103124,0,1,0,0,0,0,0
4504,88910,20180124,Low Risk,103139,2,0,0,0,0,0,2
4505,2648,20150518,Moderate Risk,103120,0,4,0,0,0,4,0
4506,66592,20171108,Moderate Risk,103120,0,1,0,0,0,0,0
4507,93390,20171129,Low Risk,103139,0,2,0,0,0,0,0
4508,754,20171005,Low Risk,103144,0,1,0,0,0,0,0
4509,69259,20160411,High Risk,103102,0,1,0,0,0,0,2
4510,76205,20150811,Low Risk,103154,0,2,0,0,0,2,0
4511,92067,20170823,Moderate Risk,103133,0,0,3,0,0,0,0
4512,70306,20160906,Low Risk,103139,0,0,0,0,0,0,4
4513,88872,20171109,Low Risk,103161,0,1,0,0,0,0,0
4514,76729,20160504,Moderate Risk,103131,0,2,0,0,0,0,3
4515,38070,20171116,Low Risk,103151,0,4,0,0,0,0,0
4516,93234,20171103,Low Risk,103154,0,4,0,0,0,0,0
4517,3006,20160628,High Risk,103103,0,4,0,0,0,0,6
4518,7489,20171114,Low Risk,103154,0,5,0,0,0,0,7
4519,90878,20171109,Low Risk,103149,0,3,0,0,0,0,0
4520,87482,20171205,Moderate Risk,103131,0,4,0,0,0,0,4
4521,67856,20150819,Low Risk,103154,0,0,0,0,0,3,0
4522,2020,20161214,Low Risk,103144,0,0,0,0,0,0,6
4523,90273,20180105,Low Risk,103139,1,0,0,0,0,0,0
4524,92449,20180122,Moderate Risk,103120,2,0,0,0,0,0,0
4525,89802,20171108,Moderate Risk,103119,0,4,0,0,0,0,6
4526,69486,20171107,Low Risk,103153,0,10,0,0,0,0,8
4527,87604,20171109,Low Risk,103161,0,2,0,0,0,0,0
4528,2907,20150504,Low Risk,103162,0,4,0,0,0,2,0
4529,90941,20170428,Low Risk,103138,0,0,0,5,0,0,0
4530,88577,20161109,High Risk,103102,2,0,0,0,0,0,6
4531,87551,20171114,High Risk,103104,0,5,0,0,0,0,0
4532,3586,20151006,Moderate Risk,103133,0,3,0,0,0,0,3
4533,4985,20171113,High Risk,103105,0,2,0,0,0,0,0
4534,90862,20170303,Moderate Risk,103124,0,0,0,0,0,0,1
4535,35106,20150727,Low Risk,103138,0,0,0,0,0,3,5
4536,73900,20150515,Low Risk,103159,0,0,2,0,0,2,0
4537,81104,20160116,Moderate Risk,103131,0,0,0,0,0,0,2
4538,79006,20150419,Moderate Risk,103119,0,0,0,0,0,2,0
4539,7600,20180119,Low Risk,103145,1,0,0,0,0,0,0
4540,90566,20171115,Moderate Risk,103116,0,1,0,0,0,0,0
4541,60548,20150720,Moderate Risk,103119,0,0,0,3,0,2,0
4542,82850,20150419,Low Risk,103139,0,0,0,0,0,1,0
4543,69680,20171114,Moderate Risk,103120,0,2,0,0,0,0,0
4544,78143,20171114,Moderate Risk,103119,0,3,0,0,0,0,0
4545,36744,20160121,Low Risk,103154,0,0,0,0,0,0,3
4546,91873,20170629,Moderate Risk,103120,0,0,0,5,0,0,0
4547,92568,20171011,Low Risk,103145,0,3,0,0,0,0,0
4548,94115,20180130,Low Risk,103149,2,0,0,0,0,0,0
4549,90585,20171002,Moderate Risk,103124,0,3,0,0,0,0,0
4550,19357,20180116,Moderate Risk,103133,10,0,0,0,0,0,7
4551,88723,20180129,Low Risk,103161,3,0,0,4,0,0,0
4552,89993,20171102,Moderate Risk,103120,0,5,4,0,0,0,0
4553,76547,20170511,Moderate Risk,103121,0,0,0,4,0,0,10
4554,5254,20180131,Moderate Risk,103119,2,0,0,0,0,0,0
4555,85944,20180131,Low Risk,103138,2,0,0,0,0,0,3
4556,4844,20151208,High Risk,103103,0,0,2,0,0,0,4
4557,92438,20170925,High Risk,103109,0,0,3,0,0,0,0
4558,66191,20150527,Low Risk,103149,0,0,1,0,0,1,0
4559,86475,20170711,Moderate Risk,103131,0,0,4,0,0,0,0
4560,74794,20150512,Low Risk,103144,1,0,0,0,0,2,0
4561,62330,20180131,Low Risk,103150,4,0,0,0,0,0,6
4562,77852,20150511,Low Risk,103144,2,0,0,0,0,4,0
4563,66684,20150930,Moderate Risk,103131,0,0,0,0,0,1,0
4564,62632,20180123,High Risk,103114,5,0,0,0,0,0,4
4565,24534,20180129,Moderate Risk,103120,2,0,0,0,0,0,2
4566,82095,20180125,High Risk,103105,3,0,0,0,0,0,0
4567,91619,20170511,Low Risk,103161,0,0,0,2,0,0,0
4568,90212,20180125,Low Risk,103161,4,0,0,0,0,0,0
4569,89826,20180126,Moderate Risk,103119,9,0,5,0,0,0,0
4570,85583,20180130,Low Risk,103149,2,0,0,0,0,0,3
4571,7366,20171211,Low Risk,103139,0,1,0,0,0,0,2
4572,90758,20180125,Low Risk,103139,2,0,0,0,0,0,0
4573,89544,20180131,Low Risk,103150,4,0,0,0,0,0,4
4574,78369,20150419,Low Risk,103142,0,0,0,0,0,2,0
4575,88302,20160808,Low Risk,103139,0,0,0,0,0,0,2
4576,4480,20171114,Low Risk,103142,0,1,0,0,0,0,0
4577,1927,20150608,Moderate Risk,103120,0,1,0,0,0,1,0
4578,65377,20150709,High Risk,103109,0,0,0,0,0,1,0
4579,89749,20170124,Low Risk,103145,0,0,0,0,0,0,2
4580,59691,20160826,Low Risk,103144,0,0,0,0,0,0,2
4581,65265,20150407,Moderate Risk,103129,0,1,0,0,0,2,0
4582,65674,20150506,Low Risk,103156,0,0,0,0,0,4,8
4583,69978,20180126,Low Risk,103156,4,0,0,0,0,0,3
4584,88091,20180126,Low Risk,103144,3,0,0,0,0,0,0
4585,6015,20150708,Low Risk,103143,0,0,0,0,0,1,1
4586,63860,20171113,Moderate Risk,103131,0,2,0,0,0,0,0
4587,5658,20150419,Moderate Risk,103119,0,0,0,0,0,1,1
4588,83394,20180125,Moderate Risk,103119,3,0,0,0,0,0,3
4589,5210,20171116,Low Risk,103157,0,2,0,0,0,0,0
4590,5000,20160624,Low Risk,103156,0,0,0,4,0,1,3
4591,74237,20171108,Moderate Risk,103133,0,2,0,0,0,0,1
4592,92455,20180131,Low Risk,103149,2,0,0,0,0,0,0
4593,85324,20171102,High Risk,103103,0,1,0,1,0,0,0
4594,83744,20180131,Moderate Risk,103124,2,0,0,0,0,0,4
4595,79219,20151019,High Risk,103103,0,0,0,0,0,0,2
4596,63156,20150831,Moderate Risk,103125,4,0,4,0,0,3,0
4597,82143,20171114,Moderate Risk,103124,0,1,0,0,0,3,0
4598,33096,20171114,High Risk,103109,0,1,0,0,0,1,0
4599,33865,20170926,Moderate Risk,103119,0,0,3,0,0,0,3
4600,3091,20160719,Low Risk,103156,0,0,0,0,0,0,2
4601,91531,20171129,Low Risk,103157,0,5,0,0,0,0,0
4602,85091,20171115,Low Risk,103149,0,1,0,0,0,0,4
4603,90137,20180129,Moderate Risk,103119,1,0,0,0,0,0,1
4604,90008,20171120,High Risk,103105,0,2,0,0,0,0,0
4605,5657,20150419,Moderate Risk,103120,0,0,0,1,0,1,0
4606,83097,20171129,Low Risk,103149,0,7,0,0,0,3,0
4607,3613,20171116,Moderate Risk,103132,0,9,0,0,0,0,0
4608,93189,20171128,Low Risk,103154,0,4,0,0,0,0,0
4609,38564,20180122,High Risk,103103,2,0,0,0,0,0,8
4610,90268,20171117,Moderate Risk,103129,0,1,0,0,0,0,1
4611,87927,20171128,Moderate Risk,103124,0,2,0,0,0,0,0
4612,92352,20171127,High Risk,103103,0,5,0,0,0,0,0
4613,81521,20150715,Low Risk,103143,0,0,0,0,0,2,0
4614,65820,20171031,Low Risk,103157,0,1,0,0,0,0,1
4615,82337,20180130,Low Risk,103139,2,0,0,0,0,0,4
4616,79003,20150419,Moderate Risk,103119,0,0,0,0,0,1,0
4617,87647,20180201,Low Risk,103147,2,0,0,0,0,0,3
4618,90568,20171120,Moderate Risk,103131,0,6,0,0,0,0,0
4619,1263,20150805,Low Risk,103149,0,2,0,0,0,2,0
4620,89386,20171128,Low Risk,103154,0,3,0,0,0,0,0
4621,89328,20161206,Low Risk,103144,0,2,0,0,0,0,6
4622,89988,20171121,Low Risk,103150,0,2,2,0,0,0,0
4623,85852,20160323,Low Risk,103157,0,0,0,0,0,0,1
4624,91038,20171121,Low Risk,103139,0,3,0,0,0,0,0
4625,86133,20160727,Low Risk,103144,0,0,3,0,0,0,3
4626,86829,20171129,Moderate Risk,103119,0,4,0,0,0,0,0
4627,19417,20171128,Low Risk,103159,0,2,0,0,0,0,2
4628,88404,20180131,Low Risk,103139,1,0,0,0,0,0,0
4629,90272,20171128,High Risk,103105,0,4,0,0,0,0,0
4630,64940,20180125,Low Risk,103154,1,0,0,0,0,0,3
4631,1323,20171127,Moderate Risk,103124,0,2,0,3,0,0,0
4632,87952,20171128,Moderate Risk,103116,0,4,0,0,0,0,0
4633,90269,20171117,Moderate Risk,103129,0,1,0,0,0,0,0
4634,86561,20171128,Moderate Risk,103120,0,3,0,0,0,0,2
4635,1652,20150630,Moderate Risk,103120,0,0,0,0,0,1,0
4636,91741,20171117,Low Risk,103154,0,3,0,0,0,0,0
4637,87165,20180105,Moderate Risk,103120,1,0,0,0,0,0,0
4638,7491,20171121,Moderate Risk,103120,0,2,0,0,0,0,5
4639,89733,20171120,High Risk,103103,0,4,0,0,0,0,0
4640,34992,20171107,Low Risk,103157,0,2,0,0,0,0,0
4641,39076,20150401,Low Risk,103154,0,0,0,6,0,1,2
4642,83603,20171129,Moderate Risk,103119,0,3,0,0,0,0,0
4643,90378,20171127,Low Risk,103150,0,3,0,0,0,0,0
4644,61500,20171129,Moderate Risk,103124,0,2,0,0,0,0,0
4645,93197,20171121,Low Risk,103148,0,3,0,0,0,0,0
4646,69717,20180131,Low Risk,103144,1,0,0,0,0,6,0
4647,69135,20150419,Moderate Risk,103124,0,0,0,0,0,1,0
4648,92382,20171120,High Risk,103102,0,3,0,0,0,0,0
4649,93105,20180130,Low Risk,103149,2,0,0,0,0,0,0
4650,90486,20171120,Low Risk,103143,0,2,0,0,0,0,0
4651,83423,20170328,Low Risk,103139,0,0,0,0,0,0,6
4652,89569,20180220,Moderate Risk,103129,3,0,0,0,0,0,1
4653,70019,20150902,Low Risk,103147,3,0,3,0,0,3,0
4654,62767,20180213,Moderate Risk,103124,1,0,0,0,0,0,0
4655,90240,20171122,Low Risk,103145,0,2,0,0,0,0,0
4656,28601,20150617,Low Risk,103150,0,0,0,0,0,2,0
4657,86131,20160525,Low Risk,103161,0,0,0,0,0,0,1
4658,59154,20150819,Moderate Risk,103118,0,0,0,0,0,1,0
4659,5862,20180201,Moderate Risk,103131,1,0,1,0,0,0,2
4660,88281,20171115,Moderate Risk,103119,0,1,0,0,0,0,0
4661,91232,20170927,Moderate Risk,103120,0,0,2,0,0,0,0
4662,89559,20180131,Low Risk,103156,2,0,0,4,0,0,0
4663,73906,20180131,Moderate Risk,103119,1,0,0,0,0,0,0
4664,86147,20160502,Low Risk,103162,2,0,2,0,0,0,2
4665,5814,20180205,Low Risk,103154,1,0,0,0,0,0,0
4666,67330,20150929,High Risk,103102,4,0,0,0,0,8,10
4667,81508,20170927,Moderate Risk,103124,0,0,4,0,0,0,0
4668,94040,20180130,Low Risk,103149,4,0,0,0,0,0,0
4669,93826,20180206,Low Risk,103149,5,0,0,0,0,0,0
4670,93469,20180108,Low Risk,103144,3,0,0,0,0,0,0
4671,88568,20180201,Low Risk,103145,3,0,0,0,0,0,0
4672,87552,20171108,Low Risk,103154,0,10,0,0,0,0,2
4673,78239,20150713,Moderate Risk,103119,0,0,0,0,0,2,0
4674,89133,20171121,Moderate Risk,103120,0,1,1,0,0,0,0
4675,91155,20170424,Low Risk,103139,0,0,1,1,0,0,0
4676,7649,20171127,Low Risk,103139,0,1,4,0,0,1,0
4677,1880,20160325,Moderate Risk,103116,0,0,0,0,0,0,6
4678,66279,20150826,Moderate Risk,103129,0,0,1,0,0,1,0
4679,37670,20171116,Moderate Risk,103131,0,1,0,0,0,0,2
4680,91170,20171115,Moderate Risk,103132,0,1,0,0,0,0,0
4681,3899,20150831,Moderate Risk,103131,0,0,0,0,0,1,0
4682,5180,20180205,Moderate Risk,103119,2,0,0,0,0,0,4
4683,76275,20171129,Low Risk,103154,0,1,0,0,0,0,1
4684,91984,20180206,Moderate Risk,103119,5,0,0,0,0,0,0
4685,87953,20180206,Low Risk,103161,1,0,0,0,0,0,0
4686,91428,20170516,Moderate Risk,103129,0,0,0,4,0,0,0
4687,5192,20180205,High Risk,103109,2,0,0,0,0,0,0
4688,397,20171107,Low Risk,103144,0,2,0,0,0,0,2
4689,25151,20160408,Low Risk,103161,0,0,0,0,0,0,2
4690,39482,20160410,Moderate Risk,103119,0,0,0,1,0,0,1
4691,5450,20160410,Moderate Risk,103129,0,0,0,0,0,0,1
4692,5462,20160410,Moderate Risk,103124,0,0,0,0,0,0,1
4693,75738,20160412,High Risk,103103,0,0,0,7,0,0,6
4694,79010,20160410,Low Risk,103142,0,0,2,0,0,0,1
4695,85936,20160411,Low Risk,103143,0,0,0,0,0,0,1
4696,5617,20160410,Low Risk,103154,0,0,2,0,0,0,2
4697,5466,20160410,Moderate Risk,103119,0,0,0,0,0,0,1
4698,5620,20160410,Moderate Risk,103119,0,0,0,1,0,0,1
4699,5455,20160410,Moderate Risk,103133,0,0,0,0,0,0,1
4700,85938,20160411,Low Risk,103150,0,0,1,0,0,0,1
4701,85937,20160411,Low Risk,103143,0,1,0,0,0,0,1
4702,77713,20170802,Low Risk,103153,0,0,7,0,0,0,4
4703,71658,20170221,Low Risk,103156,0,0,0,0,0,0,3
4704,79563,20170913,Low Risk,103139,0,0,5,0,0,0,0
4705,11594,20170130,Low Risk,103144,0,0,0,0,0,0,3
4706,37090,20170629,Moderate Risk,103133,0,0,0,5,0,0,0
4707,91289,20170905,Low Risk,103161,0,0,3,0,0,0,0
4708,67911,20170203,Low Risk,103143,0,0,0,0,0,0,2
4709,2359,20170706,Low Risk,103153,3,0,10,0,0,0,0
4710,7512,20160331,Low Risk,103154,0,0,3,0,0,0,6
4711,58745,20170829,Low Risk,103154,0,0,5,0,0,0,4
4712,90593,20170426,High Risk,103109,0,0,0,2,0,0,0
4713,81890,20170808,Low Risk,103142,0,0,3,0,0,0,0
4714,68761,20170127,Moderate Risk,103124,0,0,0,0,0,0,3
4715,80620,20170508,Low Risk,103147,0,0,0,2,0,0,0
4716,90536,20170803,Moderate Risk,103124,0,0,3,0,0,0,0
4717,81674,20170228,High Risk,103112,0,0,0,0,0,0,7
4718,90460,20170918,Moderate Risk,103132,0,0,3,0,0,0,0
4719,36911,20160414,High Risk,103102,0,0,3,0,0,3,4
4720,89029,20170201,Moderate Risk,103120,4,0,0,0,0,0,5
4721,88100,20170626,Low Risk,103142,0,0,0,3,0,0,0
4722,36519,20170920,High Risk,103107,0,0,3,0,0,0,0
4723,89772,20170117,Low Risk,103150,0,0,0,0,0,0,1
4724,77548,20170110,Low Risk,103144,5,0,0,0,0,0,6
4725,2843,20170215,Moderate Risk,103120,0,0,0,0,0,0,2
4726,89114,20170404,Moderate Risk,103119,0,0,0,5,0,0,0
4727,87687,20170920,Low Risk,103153,0,0,3,0,0,0,2
4728,89143,20170907,Moderate Risk,103116,0,0,2,0,0,0,3
4729,27964,20160415,Moderate Risk,103120,0,0,4,0,0,0,4
4730,70922,20160310,Moderate Risk,103130,0,0,0,0,0,1,3
4731,91015,20170620,Low Risk,103149,0,0,0,2,0,0,0
4732,87470,20170320,Moderate Risk,103121,0,0,0,0,0,0,3
4733,58710,20170119,Moderate Risk,103124,0,0,0,0,0,0,3
4734,86766,20170512,Moderate Risk,103124,3,0,0,2,0,0,0
4735,78403,20170504,Moderate Risk,103124,0,0,0,2,0,0,0
4736,60334,20160629,Low Risk,103154,0,0,0,4,0,0,6
4737,33884,20170111,Moderate Risk,103120,3,0,0,0,0,0,4
4738,86354,20170823,Low Risk,103153,0,0,2,0,0,0,0
4739,12083,20170815,Moderate Risk,103119,0,0,4,0,0,0,0
4740,91041,20170512,Low Risk,103149,0,0,0,4,0,0,0
4741,3111,20170127,Low Risk,103142,0,0,0,0,0,0,4
4742,74722,20170531,Low Risk,103144,0,0,0,3,0,7,4
4743,35592,20170322,Moderate Risk,103124,0,0,0,0,0,0,4
4744,92119,20180202,Low Risk,103138,2,0,0,0,0,0,0
4745,75399,20170917,Low Risk,103149,0,0,2,0,0,0,0
4746,86359,20170619,Low Risk,103139,0,0,0,7,0,0,3
4747,74010,20170109,Low Risk,103152,0,0,0,0,0,0,4
4748,3262,20170323,Low Risk,103152,0,0,0,0,0,0,5
4749,78019,20170721,High Risk,103105,0,0,3,0,0,0,6
4750,9599,20160712,Low Risk,103143,0,0,1,0,0,0,1
4751,69110,20161011,Moderate Risk,103133,0,0,4,0,0,0,2
4752,88556,20161111,Low Risk,103148,0,0,0,0,0,0,3
4753,5484,20170424,Moderate Risk,103119,0,0,0,1,0,0,0
4754,86768,20170201,Moderate Risk,103119,0,0,0,0,0,0,1
4755,38709,20170707,Low Risk,103149,0,0,5,0,0,0,0
4756,68649,20170422,Low Risk,103156,0,0,0,3,0,0,0
4757,91717,20170626,Low Risk,103142,0,0,0,3,0,0,0
4758,90976,20170925,Low Risk,103142,0,0,3,0,0,0,0
4759,8821,20170512,Moderate Risk,103131,0,0,0,2,0,0,0
4760,89324,20170302,Low Risk,103154,0,0,0,0,0,0,5
4761,91561,20170808,Moderate Risk,103133,0,0,6,0,0,0,0
4762,86921,20170706,Low Risk,103161,0,0,3,0,0,0,0
4763,90813,20170512,Low Risk,103145,0,0,0,3,0,0,0
4764,69782,20170726,Moderate Risk,103124,0,0,5,0,0,0,0
4765,3365,20170208,Low Risk,103143,0,0,0,0,0,0,6
4766,89115,20170615,Moderate Risk,103133,0,0,0,2,0,0,0
4767,23557,20170207,Low Risk,103154,0,0,0,0,0,0,3
4768,90710,20180202,Low Risk,103144,5,0,3,0,0,0,0
4769,6756,20170609,Moderate Risk,103129,2,0,0,3,0,0,0
4770,89710,20170424,Moderate Risk,103119,0,0,0,3,0,0,0
4771,84541,20170222,Moderate Risk,103120,1,0,0,0,0,0,2
4772,216,20170629,Moderate Risk,103120,0,0,0,2,0,0,0
4773,83823,20170921,Low Risk,103144,0,0,2,0,0,0,0
4774,89723,20170429,High Risk,103102,0,0,0,2,0,0,0
4775,91013,20170828,Low Risk,103150,0,0,7,0,0,0,0
4776,87364,20170425,High Risk,103104,0,0,0,6,0,0,0
4777,39708,20170620,High Risk,103103,0,0,0,4,0,0,0
4778,70058,20170809,Low Risk,103145,0,0,1,0,0,0,0
4779,83596,20170814,Moderate Risk,103119,0,0,4,0,0,0,0
4780,87509,20170128,Low Risk,103162,0,0,0,0,0,0,2
4781,36179,20170313,Low Risk,103157,0,0,0,0,0,0,6
4782,80861,20170113,Low Risk,103156,0,0,0,0,0,0,2
4783,64351,20170706,Moderate Risk,103124,0,0,2,0,0,0,0
4784,90581,20170906,Low Risk,103149,0,0,3,0,0,0,0
4785,2949,20170501,Low Risk,103161,0,0,0,4,0,0,0
4786,84451,20160802,Low Risk,103156,0,0,0,0,0,0,2
4787,33378,20170815,Moderate Risk,103173,0,0,3,0,0,0,0
4788,68469,20170213,Low Risk,103144,0,0,0,0,0,0,3
4789,81512,20170808,Moderate Risk,103129,0,0,2,0,0,0,0
4790,3323,20170201,Low Risk,103154,2,0,0,0,0,0,1
4791,35805,20170320,High Risk,103103,0,0,0,0,0,0,7
4792,3373,20170223,Low Risk,103142,0,0,0,0,0,0,7
4793,89059,20170227,Moderate Risk,103133,0,0,0,0,0,0,6
4794,77205,20170128,Low Risk,103150,0,0,0,0,0,0,1
4795,68146,20170815,Low Risk,103149,0,0,1,0,0,0,0
4796,5606,20170707,Moderate Risk,103119,0,0,2,0,0,0,0
4797,84321,20170425,Low Risk,103139,0,0,0,1,0,0,0
4798,82578,20170123,Moderate Risk,103127,0,0,0,0,0,0,2
4799,90192,20170315,Moderate Risk,103124,0,0,0,0,0,0,5
4800,80242,20160509,High Risk,103103,0,0,0,8,0,0,5
4801,78965,20170626,Low Risk,103154,0,0,0,5,0,0,0
4802,5801,20170209,Low Risk,103144,0,0,0,0,0,0,1
4803,88759,20170327,Low Risk,103145,0,0,0,0,0,0,1
4804,38479,20160819,High Risk,103103,0,0,0,2,0,0,3
4805,65776,20170126,Low Risk,103158,0,0,0,0,0,0,4
4806,86868,20170118,Low Risk,103149,0,0,0,0,0,0,3
4807,91465,20170718,Low Risk,103154,0,0,6,0,0,0,0
4808,36277,20170126,Moderate Risk,103120,0,0,0,0,0,0,3
4809,87189,20170614,Moderate Risk,103119,0,0,0,3,0,0,0
4810,4860,20170411,Low Risk,103162,0,0,0,4,0,0,2
4811,89196,20170315,Low Risk,103153,0,0,0,0,0,0,4
4812,38307,20170711,Moderate Risk,103120,0,0,4,0,0,0,0
4813,89130,20161017,Moderate Risk,103119,0,0,0,4,0,0,3
4814,3607,20170818,Moderate Risk,103120,0,0,1,0,0,0,3
4815,68345,20170912,Moderate Risk,103120,0,0,1,0,0,0,0
4816,68365,20170110,Low Risk,103142,2,0,0,0,0,0,3
4817,90709,20170808,Moderate Risk,103133,0,0,3,0,0,0,0
4818,82113,20170914,Moderate Risk,103124,0,0,2,0,0,0,0
4819,91134,20170620,Moderate Risk,103119,0,0,0,2,0,0,0
4820,1555,20170626,Moderate Risk,103133,0,0,0,3,0,0,0
4821,65872,20151021,Moderate Risk,103125,0,0,0,0,0,0,5
4822,4152,20170130,Moderate Risk,103130,0,0,0,0,0,0,3
4823,2593,20170201,High Risk,103108,0,0,0,0,0,0,5
4824,81167,20170419,Moderate Risk,103133,0,0,0,3,0,0,0
4825,10373,20160528,Moderate Risk,103116,0,0,5,0,0,0,4
4826,38611,20170105,Low Risk,103148,0,0,0,0,0,0,5
4827,3707,20170614,Low Risk,103161,0,0,0,2,0,0,0
4828,3963,20170203,Low Risk,103154,0,0,0,0,0,0,5
4829,87939,20170811,Moderate Risk,103124,0,0,1,2,0,0,0
4830,68775,20170113,Low Risk,103149,0,0,0,0,0,2,3
4831,84865,20170620,Moderate Risk,103133,0,0,0,4,0,0,0
4832,3484,20170321,Moderate Risk,103119,0,0,0,0,0,0,2
4833,90705,20170303,Low Risk,103139,0,0,0,0,0,0,2
4834,5291,20160229,Low Risk,103148,0,0,0,0,0,2,4
4835,83953,20170117,Moderate Risk,103129,0,0,2,0,0,0,3
4836,89027,20170426,Low Risk,103144,0,0,0,4,0,0,0
4837,90792,20170805,Moderate Risk,103133,0,0,1,0,0,0,0
4838,33379,20170815,Low Risk,103158,0,0,6,0,0,0,0
4839,89906,20170118,Low Risk,103154,0,0,0,0,0,0,1
4840,66902,20150421,Moderate Risk,103119,0,0,0,0,0,1,4
4841,91035,20170607,Moderate Risk,103116,0,0,0,5,0,0,0
4842,68764,20170410,Moderate Risk,103133,0,0,0,7,0,0,0
4843,90989,20170424,Low Risk,103149,0,0,0,1,0,0,0
4844,86503,20170208,Low Risk,103156,0,0,0,0,0,0,3
4845,76513,20170213,Moderate Risk,103124,0,0,0,0,0,0,5
4846,89306,20170815,Low Risk,103145,0,0,4,0,0,0,0
4847,90083,20170727,Moderate Risk,103124,0,0,3,0,0,0,2
4848,3892,20170621,High Risk,103108,0,0,0,3,0,0,0
4849,5325,20170920,Low Risk,103150,0,0,1,0,0,0,0
4850,59934,20170109,Moderate Risk,103119,2,0,0,0,0,0,6
4851,91189,20170608,Low Risk,103149,0,0,0,1,0,0,0
4852,86117,20170213,Low Risk,103150,0,0,0,0,0,0,2
4853,81861,20170831,Low Risk,103156,0,0,4,0,0,0,0
4854,86170,20170224,Moderate Risk,103116,0,0,0,0,0,0,5
4855,80063,20170111,Low Risk,103153,3,0,0,0,0,0,2
4856,36378,20170131,Low Risk,103144,1,0,0,0,0,0,3
4857,88134,20170726,Moderate Risk,103133,0,0,3,0,0,0,1
4858,87648,20161202,Low Risk,103139,0,0,0,0,0,0,2
4859,85680,20170601,High Risk,103108,0,0,0,1,0,0,0
4860,85917,20170816,High Risk,103105,0,0,4,0,0,0,0
4861,67446,20170331,High Risk,103105,0,0,0,0,0,0,6
4862,85670,20170822,Moderate Risk,103131,0,0,2,0,0,0,0
4863,39025,20170906,Low Risk,103142,0,0,1,0,0,0,0
4864,87413,20170914,Moderate Risk,103119,0,0,4,0,0,0,3
4865,573,20170127,Moderate Risk,103119,0,0,0,0,0,0,4
4866,79598,20170313,High Risk,103103,0,0,0,0,0,0,7
4867,68916,20170214,High Risk,103107,0,0,0,0,0,0,4
4868,3561,20170123,Moderate Risk,103116,2,0,0,0,0,0,6
4869,35882,20170828,Moderate Risk,103119,0,0,1,0,0,0,0
4870,86152,20170227,Low Risk,103154,0,0,0,0,0,0,5
4871,94175,20180202,Low Risk,103149,1,0,0,0,0,0,0
4872,85601,20160226,Moderate Risk,103133,0,1,0,0,0,0,1
4873,87709,20170711,Low Risk,103145,0,0,7,0,0,0,0
4874,87714,20170130,Moderate Risk,103118,0,0,0,0,0,0,3
4875,88347,20170329,High Risk,103104,0,0,0,0,0,0,2
4876,93835,20180201,High Risk,103103,4,0,0,0,0,0,0
4877,3924,20160330,Low Risk,103156,0,0,0,5,0,0,3
4878,71057,20170807,Moderate Risk,103119,0,0,5,0,0,0,0
4879,88883,20170224,Moderate Risk,103120,0,0,0,0,0,0,2
4880,87404,20170914,Low Risk,103154,0,0,1,0,0,0,0
4881,3345,20170531,Low Risk,103142,0,0,0,3,0,0,0
4882,54,20170215,Moderate Risk,103120,0,0,0,0,0,0,3
4883,90511,20170802,High Risk,103109,0,0,3,0,0,0,0
4884,64846,20170728,Low Risk,103154,0,0,5,0,0,0,0
4885,88499,20170608,Moderate Risk,103131,0,0,0,1,0,0,0
4886,91166,20170724,Low Risk,103156,0,0,3,0,0,0,0
4887,87628,20170628,Moderate Risk,103119,0,0,0,4,0,0,1
4888,77182,20170109,Low Risk,103144,0,0,0,0,0,0,4
4889,3490,20170421,Moderate Risk,103119,0,0,0,4,0,0,0
4890,90408,20170131,Low Risk,103145,0,3,0,0,0,0,4
4891,86428,20170301,Moderate Risk,103124,0,0,0,0,0,0,5
4892,64738,20170124,Low Risk,103148,0,0,0,0,0,0,2
4893,90040,20170227,Low Risk,103139,0,0,0,0,0,0,3
4894,91153,20170607,Moderate Risk,103118,0,0,0,4,0,0,0
4895,67182,20170731,Low Risk,103143,0,0,2,0,0,0,0
4896,71726,20170728,Low Risk,103144,0,0,5,0,0,0,0
4897,25651,20170609,Moderate Risk,103124,0,0,0,1,0,0,0
4898,89396,20170823,Moderate Risk,103132,0,0,4,0,0,0,0
4899,83125,20170914,Low Risk,103156,0,0,4,0,0,0,0
4900,88202,20170330,Moderate Risk,103119,0,0,0,0,0,0,2
4901,19064,20170301,Moderate Risk,103131,0,0,0,0,0,0,2
4902,37986,20160517,Moderate Risk,103120,0,0,0,2,0,0,2
